cell_line,drug_dose,drug,plate,n_full_cells,matched_control_cells,split,maximum_cells_to_extract
CVCL_1495,"[('Afatinib', 0.5, 'uM')]",Afatinib,plate8,2226,4211,train,128
CVCL_1495,"[('Afatinib', 5.0, 'uM')]",Afatinib,plate13,1771,2372,train,128
CVCL_1495,"[('Almonertinib (mesylate)', 0.5, 'uM')]",Almonertinib (mesylate),plate8,3635,4211,train,128
CVCL_1495,"[('Anastrozole', 0.5, 'uM')]",Anastrozole,plate2,2658,4144,train,128
CVCL_1495,"[('Anethole trithione', 0.05, 'uM')]",Anethole trithione,plate4,1644,2874,train,128
CVCL_1495,"[('Anethole trithione', 0.5, 'uM')]",Anethole trithione,plate5,1796,3517,train,128
CVCL_1495,"[('Apalutamide', 0.5, 'uM')]",Apalutamide,plate8,2615,4211,train,128
CVCL_1495,"[('Artemether', 5.0, 'uM')]",Artemether,plate12,2731,3446,train,128
CVCL_1495,"[('Artesunate', 5.0, 'uM')]",Artesunate,plate6,1919,3787,train,128
CVCL_1495,"[('Ataluren', 5.0, 'uM')]",Ataluren,plate12,3612,3446,train,128
CVCL_1495,"[('Baicalin', 5.0, 'uM')]",Baicalin,plate6,2235,3787,train,128
CVCL_1495,"[('Balsalazide (sodium hydrate)', 5.0, 'uM')]",Balsalazide (sodium hydrate),plate6,1862,3787,train,128
CVCL_1495,"[('Berbamine (dihydrochloride)', 0.5, 'uM')]",Berbamine (dihydrochloride),plate8,3210,4211,train,128
CVCL_1495,"[('Berbamine', 5.0, 'uM')]",Berbamine,plate6,1731,3787,train,128
CVCL_1495,"[('Berberine (chloride hydrate)', 5.0, 'uM')]",Berberine (chloride hydrate),plate6,2541,3787,train,128
CVCL_1495,"[('Bicalutamide', 0.05, 'uM')]",Bicalutamide,plate10,1817,3881,train,128
CVCL_1495,"[('Bicalutamide', 5.0, 'uM')]",Bicalutamide,plate12,3062,3446,train,128
CVCL_1495,"[('Binimetinib', 5.0, 'uM')]",Binimetinib,plate12,2226,3446,train,128
CVCL_1495,"[('Brimonidine', 5.0, 'uM')]",Brimonidine,plate12,2945,3446,train,128
CVCL_1495,"[('Canagliflozin (hemihydrate)', 5.0, 'uM')]",Canagliflozin (hemihydrate),plate12,4188,3446,train,128
CVCL_1495,"[('Capivasertib', 0.5, 'uM')]",Capivasertib,plate2,2008,4144,train,128
CVCL_1495,"[('Carbidopa (monohydrate)', 0.05, 'uM')]",Carbidopa (monohydrate),plate13,2870,2372,train,128
CVCL_1495,"[('Chlorhexidine (diacetate)', 0.5, 'uM')]",Chlorhexidine (diacetate),plate5,1555,3517,train,128
CVCL_1495,"[('Cinacalcet', 5.0, 'uM')]",Cinacalcet,plate12,2764,3446,train,128
CVCL_1495,"[('Clonidine (hydrochloride)', 0.05, 'uM')]",Clonidine (hydrochloride),plate4,1838,2874,train,128
CVCL_1495,"[('Clonidine (hydrochloride)', 5.0, 'uM')]",Clonidine (hydrochloride),plate6,2756,3787,train,128
CVCL_1495,"[('Cloxacillin (sodium)', 5.0, 'uM')]",Cloxacillin (sodium),plate6,1845,3787,train,128
CVCL_1495,"[('Crizotinib (hydrochloride)', 5.0, 'uM')]",Crizotinib (hydrochloride),plate12,2596,3446,train,128
CVCL_1495,"[('Cysteamine (hydrochloride)', 5.0, 'uM')]",Cysteamine (hydrochloride),plate6,1774,3787,train,128
CVCL_1495,"[('DT-061', 0.5, 'uM')]",DT-061,plate2,2020,4144,train,128
CVCL_1495,"[('DTP3', 0.5, 'uM')]",DTP3,plate2,2159,4144,train,128
CVCL_1495,"[('Dabrafenib', 5.0, 'uM')]",Dabrafenib,plate3,2487,1319,train,128
CVCL_1495,"[('Daidzin', 0.5, 'uM')]",Daidzin,plate8,2966,4211,train,128
CVCL_1495,"[('Dimethyl fumarate', 0.5, 'uM')]",Dimethyl fumarate,plate8,2544,4211,train,128
CVCL_1495,"[('Diphenhydramine', 0.5, 'uM')]",Diphenhydramine,plate8,2431,4211,train,128
CVCL_1495,"[('Drospirenone', 5.0, 'uM')]",Drospirenone,plate12,2824,3446,train,128
CVCL_1495,"[('ETC-206', 0.5, 'uM')]",ETC-206,plate2,2040,4144,train,128
CVCL_1495,"[('Elimusertib hydrochloride', 0.5, 'uM')]",Elimusertib hydrochloride,plate2,1530,4144,train,128
CVCL_1495,"[('Encorafenib', 5.0, 'uM')]",Encorafenib,plate3,1584,1319,train,128
CVCL_1495,"[('Entecavir (monohydrate)', 5.0, 'uM')]",Entecavir (monohydrate),plate9,2445,2786,train,128
CVCL_1495,"[('Esmolol (hydrochloride)', 5.0, 'uM')]",Esmolol (hydrochloride),plate12,3148,3446,train,128
CVCL_1495,"[('Everolimus', 0.5, 'uM')]",Everolimus,plate2,2547,4144,train,128
CVCL_1495,"[('Filgotinib', 5.0, 'uM')]",Filgotinib,plate12,3575,3446,train,128
CVCL_1495,"[('Folic acid', 0.5, 'uM')]",Folic acid,plate5,1980,3517,train,128
CVCL_1495,"[('Folic acid', 5.0, 'uM')]",Folic acid,plate6,1900,3787,train,128
CVCL_1495,"[('Fulvestrant', 5.0, 'uM')]",Fulvestrant,plate12,3679,3446,train,128
CVCL_1495,"[('Fusidic acid', 0.05, 'uM')]",Fusidic acid,plate4,1739,2874,train,128
CVCL_1495,"[('Gallic acid', 5.0, 'uM')]",Gallic acid,plate6,2077,3787,train,128
CVCL_1495,"[('Gefitinib', 5.0, 'uM')]",Gefitinib,plate12,3453,3446,train,128
CVCL_1495,"[('Gemcitabine', 0.05, 'uM')]",Gemcitabine,plate1,2867,2922,train,128
CVCL_1495,"[('Gemcitabine', 0.5, 'uM')]",Gemcitabine,plate2,2496,4144,train,128
CVCL_1495,"[('Goserelin (acetate)', 0.05, 'uM')]",Goserelin (acetate),plate4,1758,2874,train,128
CVCL_1495,"[('Goserelin (acetate)', 5.0, 'uM')]",Goserelin (acetate),plate6,2018,3787,train,128
CVCL_1495,"[('Hexylresorcinol', 5.0, 'uM')]",Hexylresorcinol,plate6,2096,3787,train,128
CVCL_1495,"[('Hydroxyfasudil', 0.05, 'uM')]",Hydroxyfasudil,plate13,2482,2372,train,128
CVCL_1495,"[('L-Thyroxine (sodium salt pentahydrate)', 5.0, 'uM')]",L-Thyroxine (sodium salt pentahydrate),plate6,1853,3787,train,128
CVCL_1495,"[('Lonafarnib', 0.5, 'uM')]",Lonafarnib,plate2,2217,4144,train,128
CVCL_1495,"[('Lumateperone (tosylate)', 5.0, 'uM')]",Lumateperone (tosylate),plate6,1539,3787,train,128
CVCL_1495,"[('Methotrexate', 5.0, 'uM')]",Methotrexate,plate12,2533,3446,train,128
CVCL_1495,"[('Methylthiouracil', 0.05, 'uM')]",Methylthiouracil,plate10,3201,3881,train,128
CVCL_1495,"[('Methylthiouracil', 5.0, 'uM')]",Methylthiouracil,plate12,3574,3446,train,128
CVCL_1495,"[('Minodronic acid', 0.5, 'uM')]",Minodronic acid,plate2,2475,4144,train,128
CVCL_1495,"[('Neratinib (maleate)', 5.0, 'uM')]",Neratinib (maleate),plate6,1823,3787,train,128
CVCL_1495,"[('Niclosamide (olamine)', 0.5, 'uM')]",Niclosamide (olamine),plate8,2798,4211,train,128
CVCL_1495,"[('Oleic acid', 0.5, 'uM')]",Oleic acid,plate2,1968,4144,train,128
CVCL_1495,"[('Omeprazole', 0.05, 'uM')]",Omeprazole,plate10,2303,3881,train,128
CVCL_1495,"[('Omeprazole', 5.0, 'uM')]",Omeprazole,plate12,3242,3446,train,128
CVCL_1495,"[('Ouabain (Octahydrate)', 0.05, 'uM')]",Ouabain (Octahydrate),plate10,2519,3881,train,128
CVCL_1495,"[('Oxaliplatin', 0.5, 'uM')]",Oxaliplatin,plate2,2276,4144,train,128
CVCL_1495,"[('Paclitaxel', 0.5, 'uM')]",Paclitaxel,plate2,2204,4144,train,128
CVCL_1495,"[('Palmatine (chloride)', 0.05, 'uM')]",Palmatine (chloride),plate4,1648,2874,train,128
CVCL_1495,"[('Pentagastrin', 5.0, 'uM')]",Pentagastrin,plate6,2417,3787,train,128
CVCL_1495,"[('Perindopril (erbumine)', 0.05, 'uM')]",Perindopril (erbumine),plate10,2625,3881,train,128
CVCL_1495,"[('Ponatinib', 0.05, 'uM')]",Ponatinib,plate10,2359,3881,train,128
CVCL_1495,"[('Posaconazole', 5.0, 'uM')]",Posaconazole,plate9,2634,2786,train,128
CVCL_1495,"[('Pyridoxine (hydrochloride)', 0.5, 'uM')]",Pyridoxine (hydrochloride),plate5,1865,3517,train,128
CVCL_1495,"[('Pyridoxine (hydrochloride)', 5.0, 'uM')]",Pyridoxine (hydrochloride),plate6,1776,3787,train,128
CVCL_1495,"[('Quinestrol', 0.05, 'uM')]",Quinestrol,plate4,1947,2874,train,128
CVCL_1495,"[('RMC-6236', 0.5, 'uM')]",RMC-6236,plate2,1643,4144,train,128
CVCL_1495,"[('Raltitrexed', 5.0, 'uM')]",Raltitrexed,plate6,2331,3787,train,128
CVCL_1495,"[('Regorafenib', 0.5, 'uM')]",Regorafenib,plate2,2179,4144,train,128
CVCL_1495,"[('Relugolix', 5.0, 'uM')]",Relugolix,plate6,2076,3787,train,128
CVCL_1495,"[('Resveratrol', 5.0, 'uM')]",Resveratrol,plate6,2084,3787,train,128
CVCL_1495,"[('Riluzole hydrochloride', 5.0, 'uM')]",Riluzole hydrochloride,plate14,1715,1582,train,128
CVCL_1495,"[('Rimonabant', 0.05, 'uM')]",Rimonabant,plate4,1680,2874,train,128
CVCL_1495,"[('Selinexor ', 0.05, 'uM')]",Selinexor ,plate4,1957,2874,train,128
CVCL_1495,"[('Selinexor ', 5.0, 'uM')]",Selinexor ,plate6,1682,3787,train,128
CVCL_1495,"[('Sivelestat (sodium tetrahydrate)', 5.0, 'uM')]",Sivelestat (sodium tetrahydrate),plate9,2187,2786,train,128
CVCL_1495,"[('Sonidegib', 0.05, 'uM')]",Sonidegib,plate13,2176,2372,train,128
CVCL_1495,"[('Tolcapone', 5.0, 'uM')]",Tolcapone,plate6,1900,3787,train,128
CVCL_1495,"[('Torkinib', 0.5, 'uM')]",Torkinib,plate2,2057,4144,train,128
CVCL_1495,"[('Tubulin inhibitor 6', 0.5, 'uM')]",Tubulin inhibitor 6,plate2,2099,4144,train,128
CVCL_1495,"[('Uridine', 5.0, 'uM')]",Uridine,plate12,3966,3446,train,128
CVCL_1495,"[('Vemurafenib', 0.5, 'uM')]",Vemurafenib,plate2,2931,4144,train,128
CVCL_1495,"[('olaparib', 0.5, 'uM')]",olaparib,plate2,2449,4144,train,128
CVCL_1517,"[('(R)-Verapamil (hydrochloride)', 0.05, 'uM')]",(R)-Verapamil (hydrochloride),plate4,2321,4186,train,128
CVCL_1517,"[('4EGI-1', 0.5, 'uM')]",4EGI-1,plate2,2971,6743,train,128
CVCL_1517,"[('8-Hydroxyquinoline', 5.0, 'uM')]",8-Hydroxyquinoline,plate6,2540,5082,train,128
CVCL_1517,"[('Adagrasib', 0.05, 'uM')]",Adagrasib,plate2,4028,6743,train,128
CVCL_1517,"[('Adenine', 5.0, 'uM')]",Adenine,plate6,2551,5082,train,128
CVCL_1517,"[('Afatinib', 0.5, 'uM')]",Afatinib,plate2,3613,6743,train,128
CVCL_1517,"[('Afatinib', 5.0, 'uM')]",Afatinib,plate3,2336,2934,train,128
CVCL_1517,"[('Almonertinib (mesylate)', 0.5, 'uM')]",Almonertinib (mesylate),plate8,2633,2013,train,128
CVCL_1517,"[('Anastrozole', 0.5, 'uM')]",Anastrozole,plate2,4416,6743,train,128
CVCL_1517,"[('Anethole trithione', 0.05, 'uM')]",Anethole trithione,plate4,2014,4186,train,128
CVCL_1517,"[('Anethole trithione', 0.5, 'uM')]",Anethole trithione,plate5,2695,4925,train,128
CVCL_1517,"[('Apalutamide', 0.5, 'uM')]",Apalutamide,plate8,1432,2013,train,128
CVCL_1517,"[('Artemether', 5.0, 'uM')]",Artemether,plate12,1716,1744,train,128
CVCL_1517,"[('Artesunate', 5.0, 'uM')]",Artesunate,plate6,2588,5082,train,128
CVCL_1517,"[('Ataluren', 5.0, 'uM')]",Ataluren,plate12,2720,1744,train,128
CVCL_1517,"[('Baicalin', 5.0, 'uM')]",Baicalin,plate6,3287,5082,train,128
CVCL_1517,"[('Balsalazide (sodium hydrate)', 5.0, 'uM')]",Balsalazide (sodium hydrate),plate6,2290,5082,train,128
CVCL_1517,"[('Berbamine (dihydrochloride)', 0.5, 'uM')]",Berbamine (dihydrochloride),plate8,1993,2013,train,128
CVCL_1517,"[('Berbamine', 5.0, 'uM')]",Berbamine,plate6,2680,5082,train,128
CVCL_1517,"[('Berberine (chloride hydrate)', 5.0, 'uM')]",Berberine (chloride hydrate),plate6,3595,5082,train,128
CVCL_1517,"[('Bicalutamide', 0.05, 'uM')]",Bicalutamide,plate10,1396,3195,train,128
CVCL_1517,"[('Bicalutamide', 5.0, 'uM')]",Bicalutamide,plate12,2078,1744,train,128
CVCL_1517,"[('Binimetinib', 5.0, 'uM')]",Binimetinib,plate12,2710,1744,train,128
CVCL_1517,"[('Brimonidine', 5.0, 'uM')]",Brimonidine,plate12,2287,1744,train,128
CVCL_1517,"[('Canagliflozin (hemihydrate)', 5.0, 'uM')]",Canagliflozin (hemihydrate),plate12,3330,1744,train,128
CVCL_1517,"[('Capivasertib', 0.5, 'uM')]",Capivasertib,plate2,2860,6743,train,128
CVCL_1517,"[('Carbidopa (monohydrate)', 0.05, 'uM')]",Carbidopa (monohydrate),plate13,2058,1182,train,128
CVCL_1517,"[('Chlorhexidine (diacetate)', 0.5, 'uM')]",Chlorhexidine (diacetate),plate5,2445,4925,train,128
CVCL_1517,"[('Cinacalcet', 5.0, 'uM')]",Cinacalcet,plate12,1705,1744,train,128
CVCL_1517,"[('Clonidine (hydrochloride)', 0.05, 'uM')]",Clonidine (hydrochloride),plate4,2693,4186,train,128
CVCL_1517,"[('Clonidine (hydrochloride)', 5.0, 'uM')]",Clonidine (hydrochloride),plate6,3777,5082,train,128
CVCL_1517,"[('Cloxacillin (sodium)', 5.0, 'uM')]",Cloxacillin (sodium),plate6,2074,5082,train,128
CVCL_1517,"[('Crizotinib (hydrochloride)', 5.0, 'uM')]",Crizotinib (hydrochloride),plate12,1813,1744,train,128
CVCL_1517,"[('Cysteamine (hydrochloride)', 5.0, 'uM')]",Cysteamine (hydrochloride),plate6,2586,5082,train,128
CVCL_1517,"[('DT-061', 0.5, 'uM')]",DT-061,plate2,3161,6743,train,128
CVCL_1517,"[('DTP3', 0.5, 'uM')]",DTP3,plate2,3712,6743,train,128
CVCL_1517,"[('Dabrafenib', 5.0, 'uM')]",Dabrafenib,plate3,3570,2934,train,128
CVCL_1517,"[('Daidzin', 0.5, 'uM')]",Daidzin,plate8,1989,2013,train,128
CVCL_1517,"[('Dimethyl fumarate', 0.5, 'uM')]",Dimethyl fumarate,plate8,1653,2013,train,128
CVCL_1517,"[('Diphenhydramine', 0.5, 'uM')]",Diphenhydramine,plate8,1518,2013,train,128
CVCL_1517,"[('Drospirenone', 5.0, 'uM')]",Drospirenone,plate12,1988,1744,train,128
CVCL_1517,"[('ETC-206', 0.5, 'uM')]",ETC-206,plate2,3535,6743,train,128
CVCL_1517,"[('Elimusertib hydrochloride', 0.5, 'uM')]",Elimusertib hydrochloride,plate2,2504,6743,train,128
CVCL_1517,"[('Encorafenib', 5.0, 'uM')]",Encorafenib,plate3,3389,2934,train,128
CVCL_1517,"[('Entecavir (monohydrate)', 5.0, 'uM')]",Entecavir (monohydrate),plate9,1869,2076,train,128
CVCL_1517,"[('Esmolol (hydrochloride)', 5.0, 'uM')]",Esmolol (hydrochloride),plate12,2017,1744,train,128
CVCL_1517,"[('Everolimus', 0.5, 'uM')]",Everolimus,plate2,4406,6743,train,128
CVCL_1517,"[('Filgotinib', 5.0, 'uM')]",Filgotinib,plate12,2100,1744,train,128
CVCL_1517,"[('Folic acid', 0.5, 'uM')]",Folic acid,plate5,2944,4925,train,128
CVCL_1517,"[('Folic acid', 5.0, 'uM')]",Folic acid,plate6,2369,5082,train,128
CVCL_1517,"[('Fulvestrant', 5.0, 'uM')]",Fulvestrant,plate12,2961,1744,train,128
CVCL_1517,"[('Fusidic acid', 0.05, 'uM')]",Fusidic acid,plate4,2506,4186,train,128
CVCL_1517,"[('Gallic acid', 5.0, 'uM')]",Gallic acid,plate6,2838,5082,train,128
CVCL_1517,"[('Gefitinib', 5.0, 'uM')]",Gefitinib,plate12,2450,1744,train,128
CVCL_1517,"[('Gemcitabine', 0.05, 'uM')]",Gemcitabine,plate1,5224,5288,train,128
CVCL_1517,"[('Gemcitabine', 0.5, 'uM')]",Gemcitabine,plate2,4100,6743,train,128
CVCL_1517,"[('Goserelin (acetate)', 0.05, 'uM')]",Goserelin (acetate),plate4,2685,4186,train,128
CVCL_1517,"[('Goserelin (acetate)', 5.0, 'uM')]",Goserelin (acetate),plate6,2616,5082,train,128
CVCL_1517,"[('Hexylresorcinol', 5.0, 'uM')]",Hexylresorcinol,plate6,2803,5082,train,128
CVCL_1517,"[('Hydroxyfasudil', 0.05, 'uM')]",Hydroxyfasudil,plate13,1623,1182,train,128
CVCL_1517,"[('L-Thyroxine (sodium salt pentahydrate)', 5.0, 'uM')]",L-Thyroxine (sodium salt pentahydrate),plate6,2395,5082,train,128
CVCL_1517,"[('Lonafarnib', 0.5, 'uM')]",Lonafarnib,plate2,3517,6743,train,128
CVCL_1517,"[('Lumateperone (tosylate)', 5.0, 'uM')]",Lumateperone (tosylate),plate6,1933,5082,train,128
CVCL_1517,"[('Methotrexate', 5.0, 'uM')]",Methotrexate,plate12,1624,1744,train,128
CVCL_1517,"[('Methylthiouracil', 0.05, 'uM')]",Methylthiouracil,plate10,2579,3195,train,128
CVCL_1517,"[('Methylthiouracil', 5.0, 'uM')]",Methylthiouracil,plate12,2810,1744,train,128
CVCL_1517,"[('Minodronic acid', 0.5, 'uM')]",Minodronic acid,plate2,4059,6743,train,128
CVCL_1517,"[('Neratinib (maleate)', 5.0, 'uM')]",Neratinib (maleate),plate6,2724,5082,train,128
CVCL_1517,"[('Niclosamide (olamine)', 0.5, 'uM')]",Niclosamide (olamine),plate8,1789,2013,train,128
CVCL_1517,"[('Oleic acid', 0.5, 'uM')]",Oleic acid,plate2,3099,6743,train,128
CVCL_1517,"[('Omeprazole', 0.05, 'uM')]",Omeprazole,plate10,2219,3195,train,128
CVCL_1517,"[('Omeprazole', 5.0, 'uM')]",Omeprazole,plate12,2200,1744,train,128
CVCL_1517,"[('Ouabain (Octahydrate)', 0.05, 'uM')]",Ouabain (Octahydrate),plate10,1802,3195,train,128
CVCL_1517,"[('Oxaliplatin', 0.5, 'uM')]",Oxaliplatin,plate2,3685,6743,train,128
CVCL_1517,"[('Paclitaxel', 0.5, 'uM')]",Paclitaxel,plate2,4394,6743,train,128
CVCL_1517,"[('Palmatine (chloride)', 0.05, 'uM')]",Palmatine (chloride),plate4,2785,4186,train,128
CVCL_1517,"[('Pentagastrin', 5.0, 'uM')]",Pentagastrin,plate6,3064,5082,train,128
CVCL_1517,"[('Perindopril (erbumine)', 0.05, 'uM')]",Perindopril (erbumine),plate10,2064,3195,train,128
CVCL_1517,"[('Ponatinib', 0.05, 'uM')]",Ponatinib,plate10,2271,3195,train,128
CVCL_1517,"[('Posaconazole', 5.0, 'uM')]",Posaconazole,plate9,1767,2076,train,128
CVCL_1517,"[('Pyridoxine (hydrochloride)', 0.5, 'uM')]",Pyridoxine (hydrochloride),plate5,2822,4925,train,128
CVCL_1517,"[('Pyridoxine (hydrochloride)', 5.0, 'uM')]",Pyridoxine (hydrochloride),plate6,2153,5082,train,128
CVCL_1517,"[('Quinestrol', 0.05, 'uM')]",Quinestrol,plate4,3015,4186,train,128
CVCL_1517,"[('RMC-6236', 0.5, 'uM')]",RMC-6236,plate2,3950,6743,train,128
CVCL_1517,"[('Raltitrexed', 5.0, 'uM')]",Raltitrexed,plate6,3667,5082,train,128
CVCL_1517,"[('Regorafenib', 0.5, 'uM')]",Regorafenib,plate2,3348,6743,train,128
CVCL_1517,"[('Relugolix', 5.0, 'uM')]",Relugolix,plate6,2513,5082,train,128
CVCL_1517,"[('Resveratrol', 5.0, 'uM')]",Resveratrol,plate6,2587,5082,train,128
CVCL_1517,"[('Riluzole hydrochloride', 5.0, 'uM')]",Riluzole hydrochloride,plate14,2963,2911,train,128
CVCL_1517,"[('Rimonabant', 0.05, 'uM')]",Rimonabant,plate4,2431,4186,train,128
CVCL_1517,"[('Selinexor ', 0.05, 'uM')]",Selinexor ,plate4,3137,4186,train,128
CVCL_1517,"[('Selinexor ', 5.0, 'uM')]",Selinexor ,plate6,2431,5082,train,128
CVCL_1517,"[('Sivelestat (sodium tetrahydrate)', 5.0, 'uM')]",Sivelestat (sodium tetrahydrate),plate9,1639,2076,train,128
CVCL_1517,"[('Sonidegib', 0.05, 'uM')]",Sonidegib,plate13,1367,1182,train,128
CVCL_1517,"[('Tolcapone', 5.0, 'uM')]",Tolcapone,plate6,2725,5082,train,128
CVCL_1517,"[('Torkinib', 0.5, 'uM')]",Torkinib,plate2,3183,6743,train,128
CVCL_1517,"[('Tubulin inhibitor 6', 0.5, 'uM')]",Tubulin inhibitor 6,plate2,3118,6743,train,128
CVCL_1517,"[('Uridine', 5.0, 'uM')]",Uridine,plate12,2724,1744,train,128
CVCL_1517,"[('Vemurafenib', 0.5, 'uM')]",Vemurafenib,plate2,4994,6743,train,128
CVCL_1517,"[('olaparib', 0.5, 'uM')]",olaparib,plate2,3999,6743,train,128
CVCL_1550,"[('(R)-Verapamil (hydrochloride)', 0.05, 'uM')]",(R)-Verapamil (hydrochloride),plate4,1790,3621,train,128
CVCL_1550,"[('4EGI-1', 0.5, 'uM')]",4EGI-1,plate2,2439,5342,train,128
CVCL_1550,"[('8-Hydroxyquinoline', 5.0, 'uM')]",8-Hydroxyquinoline,plate6,2503,4272,train,128
CVCL_1550,"[('Adagrasib', 0.05, 'uM')]",Adagrasib,plate13,3384,2707,train,128
CVCL_1550,"[('Adenine', 5.0, 'uM')]",Adenine,plate6,2144,4272,train,128
CVCL_1550,"[('Afatinib', 0.5, 'uM')]",Afatinib,plate2,2799,5342,train,128
CVCL_1550,"[('Afatinib', 5.0, 'uM')]",Afatinib,plate3,2141,3106,train,128
CVCL_1550,"[('Almonertinib (mesylate)', 0.5, 'uM')]",Almonertinib (mesylate),plate8,3583,4158,train,128
CVCL_1550,"[('Anastrozole', 0.5, 'uM')]",Anastrozole,plate2,3148,5342,train,128
CVCL_1550,"[('Anethole trithione', 0.05, 'uM')]",Anethole trithione,plate4,1740,3621,train,128
CVCL_1550,"[('Anethole trithione', 0.5, 'uM')]",Anethole trithione,plate5,1904,3984,train,128
CVCL_1550,"[('Apalutamide', 0.5, 'uM')]",Apalutamide,plate8,2267,4158,train,128
CVCL_1550,"[('Artemether', 5.0, 'uM')]",Artemether,plate12,2400,3435,train,128
CVCL_1550,"[('Artesunate', 5.0, 'uM')]",Artesunate,plate6,2319,4272,train,128
CVCL_1550,"[('Ataluren', 5.0, 'uM')]",Ataluren,plate12,3167,3435,train,128
CVCL_1550,"[('Baicalin', 5.0, 'uM')]",Baicalin,plate6,2773,4272,train,128
CVCL_1550,"[('Balsalazide (sodium hydrate)', 5.0, 'uM')]",Balsalazide (sodium hydrate),plate6,2152,4272,train,128
CVCL_1550,"[('Berbamine (dihydrochloride)', 0.5, 'uM')]",Berbamine (dihydrochloride),plate8,2707,4158,train,128
CVCL_1550,"[('Berbamine', 5.0, 'uM')]",Berbamine,plate6,2398,4272,train,128
CVCL_1550,"[('Berberine (chloride hydrate)', 5.0, 'uM')]",Berberine (chloride hydrate),plate6,2841,4272,train,128
CVCL_1550,"[('Bicalutamide', 0.05, 'uM')]",Bicalutamide,plate10,1557,3540,train,128
CVCL_1550,"[('Bicalutamide', 5.0, 'uM')]",Bicalutamide,plate12,2372,3435,train,128
CVCL_1550,"[('Binimetinib', 5.0, 'uM')]",Binimetinib,plate12,3358,3435,train,128
CVCL_1550,"[('Brimonidine', 5.0, 'uM')]",Brimonidine,plate12,2851,3435,train,128
CVCL_1550,"[('Canagliflozin (hemihydrate)', 5.0, 'uM')]",Canagliflozin (hemihydrate),plate12,3774,3435,train,128
CVCL_1550,"[('Capivasertib', 0.5, 'uM')]",Capivasertib,plate2,2465,5342,train,128
CVCL_1550,"[('Carbidopa (monohydrate)', 0.05, 'uM')]",Carbidopa (monohydrate),plate13,2625,2707,train,128
CVCL_1550,"[('Chlorhexidine (diacetate)', 0.5, 'uM')]",Chlorhexidine (diacetate),plate5,2077,3984,train,128
CVCL_1550,"[('Cinacalcet', 5.0, 'uM')]",Cinacalcet,plate12,2510,3435,train,128
CVCL_1550,"[('Clonidine (hydrochloride)', 0.05, 'uM')]",Clonidine (hydrochloride),plate4,2194,3621,train,128
CVCL_1550,"[('Clonidine (hydrochloride)', 5.0, 'uM')]",Clonidine (hydrochloride),plate6,2752,4272,train,128
CVCL_1550,"[('Cloxacillin (sodium)', 5.0, 'uM')]",Cloxacillin (sodium),plate6,2355,4272,train,128
CVCL_1550,"[('Crizotinib (hydrochloride)', 5.0, 'uM')]",Crizotinib (hydrochloride),plate12,3052,3435,train,128
CVCL_1550,"[('Cysteamine (hydrochloride)', 5.0, 'uM')]",Cysteamine (hydrochloride),plate6,2266,4272,train,128
CVCL_1550,"[('DT-061', 0.5, 'uM')]",DT-061,plate2,2684,5342,train,128
CVCL_1550,"[('DTP3', 0.5, 'uM')]",DTP3,plate2,3113,5342,train,128
CVCL_1550,"[('Dabrafenib', 5.0, 'uM')]",Dabrafenib,plate3,2768,3106,train,128
CVCL_1550,"[('Daidzin', 0.5, 'uM')]",Daidzin,plate8,2598,4158,train,128
CVCL_1550,"[('Dimethyl fumarate', 0.5, 'uM')]",Dimethyl fumarate,plate8,2566,4158,train,128
CVCL_1550,"[('Diphenhydramine', 0.5, 'uM')]",Diphenhydramine,plate8,2084,4158,train,128
CVCL_1550,"[('Drospirenone', 5.0, 'uM')]",Drospirenone,plate12,2552,3435,train,128
CVCL_1550,"[('ETC-206', 0.5, 'uM')]",ETC-206,plate2,2729,5342,train,128
CVCL_1550,"[('Elimusertib hydrochloride', 0.5, 'uM')]",Elimusertib hydrochloride,plate2,2860,5342,train,128
CVCL_1550,"[('Encorafenib', 5.0, 'uM')]",Encorafenib,plate3,2747,3106,train,128
CVCL_1550,"[('Entecavir (monohydrate)', 5.0, 'uM')]",Entecavir (monohydrate),plate9,2090,2785,train,128
CVCL_1550,"[('Esmolol (hydrochloride)', 5.0, 'uM')]",Esmolol (hydrochloride),plate12,2578,3435,train,128
CVCL_1550,"[('Everolimus', 0.5, 'uM')]",Everolimus,plate2,3542,5342,train,128
CVCL_1550,"[('Filgotinib', 5.0, 'uM')]",Filgotinib,plate12,3114,3435,train,128
CVCL_1550,"[('Folic acid', 0.5, 'uM')]",Folic acid,plate5,2446,3984,train,128
CVCL_1550,"[('Folic acid', 5.0, 'uM')]",Folic acid,plate6,2177,4272,train,128
CVCL_1550,"[('Fulvestrant', 5.0, 'uM')]",Fulvestrant,plate12,3240,3435,train,128
CVCL_1550,"[('Fusidic acid', 0.05, 'uM')]",Fusidic acid,plate4,2385,3621,train,128
CVCL_1550,"[('Gallic acid', 5.0, 'uM')]",Gallic acid,plate6,2109,4272,train,128
CVCL_1550,"[('Gefitinib', 5.0, 'uM')]",Gefitinib,plate12,3225,3435,train,128
CVCL_1550,"[('Gemcitabine', 0.05, 'uM')]",Gemcitabine,plate1,3937,4078,train,128
CVCL_1550,"[('Gemcitabine', 0.5, 'uM')]",Gemcitabine,plate2,3616,5342,train,128
CVCL_1550,"[('Goserelin (acetate)', 0.05, 'uM')]",Goserelin (acetate),plate4,2283,3621,train,128
