target,condition,source_context,n_source_perturbed_cells,n_source_batches,n_source_control_cells
hepg2,RAB6A+ctrl,RPE1,83,45,11485
hepg2,RABGGTA+ctrl,RPE1,189,55,11485
hepg2,RABGGTB+ctrl,RPE1,105,48,11485
hepg2,RAC3+ctrl,RPE1,127,50,11485
hepg2,RAD17+ctrl,RPE1,57,33,11485
hepg2,RAD21+ctrl,RPE1,31,22,11485
hepg2,RAD9A+ctrl,RPE1,149,50,11485
hepg2,RAMAC+ctrl,RPE1,60,33,11485
hepg2,RAN+ctrl,RPE1,50,36,11485
hepg2,RANBP2+ctrl,RPE1,35,23,11485
hepg2,RARS2+ctrl,RPE1,132,51,11485
hepg2,RBBP4+ctrl,RPE1,48,32,11485
hepg2,RBM10+ctrl,RPE1,128,49,11485
hepg2,RBM15+ctrl,RPE1,213,56,11485
hepg2,RBM17+ctrl,RPE1,40,25,11485
hepg2,RBM25+ctrl,RPE1,32,25,11485
hepg2,RBM33+ctrl,RPE1,95,47,11485
hepg2,RBM39+ctrl,RPE1,41,32,11485
hepg2,RBM42+ctrl,RPE1,46,29,11485
hepg2,RBM48+ctrl,RPE1,33,22,11485
hepg2,RBMX+ctrl,RPE1,23,19,11485
hepg2,RCL1+ctrl,RPE1,38,29,11485
hepg2,RELL2+ctrl,RPE1,49,32,11485
hepg2,RFC2+ctrl,RPE1,77,42,11485
hepg2,RFC4+ctrl,RPE1,35,26,11485
hepg2,RFC5+ctrl,RPE1,42,33,11485
hepg2,RGPD6+ctrl,RPE1,381,56,11485
hepg2,RINT1+ctrl,RPE1,72,41,11485
hepg2,RNASEH2C+ctrl,RPE1,129,51,11485
hepg2,RNF103+ctrl,RPE1,72,42,11485
hepg2,RNF113A+ctrl,RPE1,59,30,11485
hepg2,RNF20+ctrl,RPE1,147,52,11485
hepg2,RNF8+ctrl,RPE1,209,55,11485
hepg2,RNMT+ctrl,RPE1,69,39,11485
hepg2,RNPS1+ctrl,RPE1,27,20,11485
hepg2,RPA1+ctrl,RPE1,64,38,11485
hepg2,RPAIN+ctrl,RPE1,26,22,11485
hepg2,RPAP1+ctrl,RPE1,37,28,11485
hepg2,RPE+ctrl,RPE1,56,33,11485
hepg2,RPIA+ctrl,RPE1,35,27,11485
hepg2,RPL10+ctrl,RPE1,71,39,11485
hepg2,RPL11+ctrl,RPE1,57,33,11485
hepg2,RPL12+ctrl,RPE1,73,38,11485
hepg2,RPL14+ctrl,RPE1,42,27,11485
hepg2,RPL17+ctrl,RPE1,59,32,11485
hepg2,RPL18+ctrl,RPE1,56,36,11485
hepg2,RPL21+ctrl,RPE1,27,23,11485
hepg2,RPL23A+ctrl,RPE1,43,31,11485
hepg2,RPL26+ctrl,RPE1,49,31,11485
hepg2,RPL29+ctrl,RPE1,34,26,11485
hepg2,RPL32+ctrl,RPE1,64,42,11485
hepg2,RPL34+ctrl,RPE1,31,23,11485
hepg2,RPL35+ctrl,RPE1,66,42,11485
hepg2,RPL35A+ctrl,RPE1,96,49,11485
hepg2,RPL37A+ctrl,RPE1,68,39,11485
hepg2,RPL38+ctrl,RPE1,27,18,11485
hepg2,RPL39+ctrl,RPE1,40,30,11485
hepg2,RPL4+ctrl,RPE1,60,33,11485
hepg2,RPL5+ctrl,RPE1,57,30,11485
hepg2,RPL7+ctrl,RPE1,117,47,11485
hepg2,RPL9+ctrl,RPE1,42,33,11485
hepg2,RPLP0+ctrl,RPE1,96,46,11485
hepg2,RPN2+ctrl,RPE1,64,36,11485
hepg2,RPP21+ctrl,RPE1,124,49,11485
hepg2,RPP30+ctrl,RPE1,36,22,11485
hepg2,RPRD1B+ctrl,RPE1,70,37,11485
hepg2,RPS10+ctrl,RPE1,17,14,11485
hepg2,RPS15+ctrl,RPE1,40,28,11485
hepg2,RPS15A+ctrl,RPE1,26,20,11485
hepg2,RPS19BP1+ctrl,RPE1,25,19,11485
hepg2,RPS2+ctrl,RPE1,50,31,11485
hepg2,RPS20+ctrl,RPE1,29,20,11485
hepg2,RPS24+ctrl,RPE1,32,28,11485
hepg2,RPS27+ctrl,RPE1,55,35,11485
hepg2,RPS27A+ctrl,RPE1,65,40,11485
hepg2,RPS29+ctrl,RPE1,41,29,11485
hepg2,RPS3+ctrl,RPE1,42,28,11485
hepg2,RPS3A+ctrl,RPE1,36,25,11485
hepg2,RPS6+ctrl,RPE1,49,33,11485
hepg2,RPS8+ctrl,RPE1,33,24,11485
hepg2,RPTOR+ctrl,RPE1,30,22,11485
hepg2,RPUSD3+ctrl,RPE1,111,44,11485
hepg2,RRM2+ctrl,RPE1,191,53,11485
hepg2,RRN3+ctrl,RPE1,42,29,11485
hepg2,RRP12+ctrl,RPE1,28,24,11485
hepg2,RSL1D1+ctrl,RPE1,75,38,11485
hepg2,RTEL1+ctrl,RPE1,305,56,11485
hepg2,RTF1+ctrl,RPE1,44,29,11485
hepg2,RUVBL1+ctrl,RPE1,103,41,11485
hepg2,RUVBL2+ctrl,RPE1,60,36,11485
hepg2,SAMD4B+ctrl,RPE1,84,39,11485
hepg2,SAMM50+ctrl,RPE1,43,27,11485
hepg2,SAP30BP+ctrl,RPE1,34,25,11485
hepg2,SARS2+ctrl,RPE1,108,52,11485
hepg2,SART3+ctrl,RPE1,233,55,11485
hepg2,SASS6+ctrl,RPE1,49,35,11485
hepg2,SBDS+ctrl,RPE1,74,42,11485
hepg2,SBNO1+ctrl,RPE1,156,53,11485
hepg2,SCAF1+ctrl,RPE1,62,39,11485
hepg2,SCAP+ctrl,RPE1,78,41,11485
hepg2,SCFD1+ctrl,RPE1,62,40,11485
hepg2,SDAD1+ctrl,RPE1,36,27,11485
hepg2,SDC1+ctrl,RPE1,78,43,11485
hepg2,SDE2+ctrl,RPE1,53,33,11485
hepg2,SDHAF2+ctrl,RPE1,190,56,11485
hepg2,SDHC+ctrl,RPE1,47,35,11485
hepg2,SEC16A+ctrl,RPE1,210,56,11485
hepg2,SENP6+ctrl,RPE1,20,19,11485
hepg2,SEPSECS+ctrl,RPE1,168,50,11485
hepg2,SETD1A+ctrl,RPE1,78,47,11485
hepg2,SETD5+ctrl,RPE1,85,44,11485
hepg2,SETDB1+ctrl,RPE1,121,48,11485
hepg2,SF1+ctrl,RPE1,29,21,11485
hepg2,SF3A2+ctrl,RPE1,136,52,11485
hepg2,SF3B5+ctrl,RPE1,62,35,11485
hepg2,SFPQ+ctrl,RPE1,76,40,11485
hepg2,SFSWAP+ctrl,RPE1,29,22,11485
hepg2,SH3KBP1+ctrl,RPE1,16,14,11485
hepg2,SHOC2+ctrl,RPE1,55,37,11485
hepg2,SHQ1+ctrl,RPE1,149,55,11485
hepg2,SIRT7+ctrl,RPE1,237,56,11485
hepg2,SKA3+ctrl,RPE1,63,36,11485
hepg2,SLBP+ctrl,RPE1,35,26,11485
hepg2,SLC1A5+ctrl,RPE1,1877,56,11485
hepg2,SLC25A42+ctrl,RPE1,53,38,11485
hepg2,SLC2A8+ctrl,RPE1,53,34,11485
hepg2,SLC35B1+ctrl,RPE1,42,24,11485
hepg2,SLC35G2+ctrl,RPE1,387,56,11485
hepg2,SLC39A9+ctrl,RPE1,115,49,11485
hepg2,SLC7A6OS+ctrl,RPE1,106,49,11485
hepg2,SLU7+ctrl,RPE1,72,39,11485
hepg2,SMAGP+ctrl,RPE1,170,56,11485
hepg2,SMARCC1+ctrl,RPE1,76,43,11485
hepg2,SMC1A+ctrl,RPE1,88,44,11485
hepg2,SMC3+ctrl,RPE1,21,19,11485
hepg2,SMC4+ctrl,RPE1,38,25,11485
hepg2,SMG1+ctrl,RPE1,32,24,11485
hepg2,SMG5+ctrl,RPE1,462,56,11485
hepg2,SMG6+ctrl,RPE1,123,48,11485
hepg2,SMG7+ctrl,RPE1,143,50,11485
hepg2,SMN2+ctrl,RPE1,424,56,11485
hepg2,SMNDC1+ctrl,RPE1,79,41,11485
hepg2,SMU1+ctrl,RPE1,77,42,11485
hepg2,SNAPC1+ctrl,RPE1,48,34,11485
hepg2,SNIP1+ctrl,RPE1,46,30,11485
hepg2,SNRNP200+ctrl,RPE1,95,48,11485
hepg2,SNRNP40+ctrl,RPE1,217,55,11485
hepg2,SNRNP70+ctrl,RPE1,39,29,11485
hepg2,SNRPA+ctrl,RPE1,35,24,11485
hepg2,SNRPB+ctrl,RPE1,38,27,11485
hepg2,SNRPC+ctrl,RPE1,96,46,11485
hepg2,SNRPD1+ctrl,RPE1,42,28,11485
hepg2,SNRPD2+ctrl,RPE1,20,17,11485
hepg2,SNRPD3+ctrl,RPE1,34,28,11485
hepg2,SNRPF+ctrl,RPE1,34,26,11485
hepg2,SNTB2+ctrl,RPE1,54,39,11485
hepg2,SNW1+ctrl,RPE1,88,41,11485
hepg2,SP1+ctrl,RPE1,189,53,11485
hepg2,SP2+ctrl,RPE1,72,38,11485
hepg2,SPATA5+ctrl,RPE1,49,30,11485
hepg2,SPATA5L1+ctrl,RPE1,55,37,11485
hepg2,SPC24+ctrl,RPE1,69,37,11485
hepg2,SPCS3+ctrl,RPE1,128,50,11485
hepg2,SPEN+ctrl,RPE1,104,48,11485
hepg2,SPG7+ctrl,RPE1,115,50,11485
hepg2,SRA1+ctrl,RPE1,161,52,11485
hepg2,SRBD1+ctrl,RPE1,53,38,11485
hepg2,SRCAP+ctrl,RPE1,110,50,11485
hepg2,SRP19+ctrl,RPE1,37,26,11485
hepg2,SRP9+ctrl,RPE1,130,50,11485
hepg2,SRRM1+ctrl,RPE1,53,36,11485
hepg2,SRRM2+ctrl,RPE1,56,35,11485
hepg2,SRSF1+ctrl,RPE1,27,21,11485
hepg2,SRSF10+ctrl,RPE1,111,49,11485
hepg2,SRSF3+ctrl,RPE1,25,20,11485
hepg2,SRSF7+ctrl,RPE1,137,51,11485
hepg2,SSU72+ctrl,RPE1,226,55,11485
hepg2,STAG2+ctrl,RPE1,110,49,11485
hepg2,STAT5B+ctrl,RPE1,173,53,11485
hepg2,STIL+ctrl,RPE1,68,35,11485
hepg2,STRAP+ctrl,RPE1,66,40,11485
hepg2,STX5+ctrl,RPE1,68,40,11485
hepg2,SUGP1+ctrl,RPE1,27,19,11485
hepg2,SUMO2+ctrl,RPE1,34,27,11485
hepg2,SUPT16H+ctrl,RPE1,26,19,11485
hepg2,SUPT20H+ctrl,RPE1,179,50,11485
hepg2,SURF6+ctrl,RPE1,33,27,11485
hepg2,SYNGR3+ctrl,RPE1,77,41,11485
hepg2,TADA1+ctrl,RPE1,138,50,11485
hepg2,TADA2A+ctrl,RPE1,117,49,11485
hepg2,TADA2B+ctrl,RPE1,82,43,11485
hepg2,TADA3+ctrl,RPE1,60,35,11485
hepg2,TAF10+ctrl,RPE1,23,18,11485
hepg2,TAF11+ctrl,RPE1,113,51,11485
hepg2,TAF13+ctrl,RPE1,182,55,11485
hepg2,TAF6+ctrl,RPE1,75,40,11485
hepg2,TAF7+ctrl,RPE1,38,24,11485
hepg2,TARDBP+ctrl,RPE1,1603,56,11485
hepg2,TBCB+ctrl,RPE1,37,29,11485
hepg2,TBCE+ctrl,RPE1,125,50,11485
hepg2,TBPL1+ctrl,RPE1,100,50,11485
hepg2,TCERG1+ctrl,RPE1,60,38,11485
hepg2,TCOF1+ctrl,RPE1,32,25,11485
hepg2,TELO2+ctrl,RPE1,47,31,11485
hepg2,TERF2+ctrl,RPE1,61,40,11485
hepg2,TFAM+ctrl,RPE1,3458,56,11485
hepg2,TGS1+ctrl,RPE1,60,34,11485
hepg2,THAP11+ctrl,RPE1,144,52,11485
hepg2,THOC7+ctrl,RPE1,146,52,11485
hepg2,THRAP3+ctrl,RPE1,119,50,11485
hepg2,TIMM10+ctrl,RPE1,108,48,11485
hepg2,TIMM13+ctrl,RPE1,114,48,11485
hepg2,TIMM22+ctrl,RPE1,31,25,11485
hepg2,TIMM23B+ctrl,RPE1,343,56,11485
hepg2,TIMM44+ctrl,RPE1,50,34,11485
hepg2,TIMM9+ctrl,RPE1,37,28,11485
hepg2,TLN1+ctrl,RPE1,29,24,11485
hepg2,TMED2+ctrl,RPE1,70,40,11485
hepg2,TMEM214+ctrl,RPE1,687,56,11485
hepg2,TMEM242+ctrl,RPE1,597,56,11485
hepg2,TMEM258+ctrl,RPE1,62,37,11485
hepg2,TMX2+ctrl,RPE1,137,49,11485
hepg2,TNRC6A+ctrl,RPE1,106,47,11485
hepg2,TOMM20+ctrl,RPE1,63,39,11485
hepg2,TOMM22+ctrl,RPE1,103,51,11485
hepg2,TONSL+ctrl,RPE1,43,31,11485
hepg2,TOP1+ctrl,RPE1,36,26,11485
hepg2,TOP3A+ctrl,RPE1,62,38,11485
hepg2,TOX4+ctrl,RPE1,160,51,11485
hepg2,TP53I13+ctrl,RPE1,141,52,11485
hepg2,TP53RK+ctrl,RPE1,85,44,11485
hepg2,TPR+ctrl,RPE1,116,51,11485
hepg2,TPRKB+ctrl,RPE1,126,48,11485
hepg2,TPX2+ctrl,RPE1,25,17,11485
hepg2,TRA2B+ctrl,RPE1,90,45,11485
hepg2,TRAIP+ctrl,RPE1,59,33,11485
hepg2,TRAPPC1+ctrl,RPE1,76,37,11485
hepg2,TRAPPC11+ctrl,RPE1,230,53,11485
hepg2,TRAPPC3+ctrl,RPE1,73,39,11485
hepg2,TRAPPC4+ctrl,RPE1,24,19,11485
hepg2,TRAPPC5+ctrl,RPE1,101,45,11485
hepg2,TRAPPC8+ctrl,RPE1,32,25,11485
hepg2,TREX2+ctrl,RPE1,384,56,11485
hepg2,TRIAP1+ctrl,RPE1,37,26,11485
hepg2,TRMT112+ctrl,RPE1,58,38,11485
hepg2,TRMT5+ctrl,RPE1,59,36,11485
hepg2,TRNT1+ctrl,RPE1,347,56,11485
hepg2,TSEN2+ctrl,RPE1,85,43,11485
hepg2,TSEN54+ctrl,RPE1,73,38,11485
hepg2,TSG101+ctrl,RPE1,54,39,11485
hepg2,TSPYL5+ctrl,RPE1,47,29,11485
hepg2,TSR1+ctrl,RPE1,145,51,11485
hepg2,TTC1+ctrl,RPE1,116,47,11485
hepg2,TTC4+ctrl,RPE1,124,50,11485
hepg2,TTF2+ctrl,RPE1,66,43,11485
hepg2,TTI1+ctrl,RPE1,80,45,11485
hepg2,TTK+ctrl,RPE1,76,40,11485
hepg2,TUBA1B+ctrl,RPE1,197,53,11485
hepg2,TUBB2A+ctrl,RPE1,149,51,11485
hepg2,TUBGCP2+ctrl,RPE1,154,52,11485
hepg2,TUBGCP3+ctrl,RPE1,69,37,11485
hepg2,TUBGCP4+ctrl,RPE1,95,45,11485
hepg2,TUBGCP5+ctrl,RPE1,94,45,11485
hepg2,TUBGCP6+ctrl,RPE1,31,26,11485
hepg2,TXNL4A+ctrl,RPE1,23,19,11485
hepg2,TYK2+ctrl,RPE1,58,35,11485
hepg2,U2AF1+ctrl,RPE1,83,43,11485
hepg2,U2SURP+ctrl,RPE1,35,26,11485
hepg2,UBA1+ctrl,RPE1,61,37,11485
hepg2,UBA3+ctrl,RPE1,59,38,11485
hepg2,UBA5+ctrl,RPE1,68,38,11485
hepg2,UBA52+ctrl,RPE1,110,44,11485
hepg2,UBAP1+ctrl,RPE1,30,22,11485
hepg2,UBE2L3+ctrl,RPE1,118,51,11485
hepg2,UBE2N+ctrl,RPE1,103,47,11485
hepg2,UBE3C+ctrl,RPE1,84,46,11485
hepg2,UBE3D+ctrl,RPE1,143,49,11485
hepg2,UBL5+ctrl,RPE1,114,48,11485
hepg2,UBQLN4+ctrl,RPE1,46,32,11485
hepg2,UBR4+ctrl,RPE1,72,41,11485
hepg2,UBR5+ctrl,RPE1,102,50,11485
hepg2,UBTF+ctrl,RPE1,132,51,11485
hepg2,UCHL5+ctrl,RPE1,84,41,11485
hepg2,UFM1+ctrl,RPE1,43,31,11485
hepg2,UHRF1+ctrl,RPE1,103,46,11485
hepg2,UNC45A+ctrl,RPE1,82,43,11485
hepg2,UPF1+ctrl,RPE1,46,30,11485
hepg2,UPF2+ctrl,RPE1,104,46,11485
hepg2,UPF3A+ctrl,RPE1,31,24,11485
hepg2,UQCRB+ctrl,RPE1,98,48,11485
hepg2,UQCRFS1+ctrl,RPE1,27,21,11485
hepg2,UQCRQ+ctrl,RPE1,63,38,11485
hepg2,URB1+ctrl,RPE1,27,23,11485
hepg2,URM1+ctrl,RPE1,64,39,11485
hepg2,UROD+ctrl,RPE1,239,55,11485
hepg2,USP10+ctrl,RPE1,75,35,11485
hepg2,USP14+ctrl,RPE1,171,48,11485
hepg2,USP39+ctrl,RPE1,98,44,11485
hepg2,USP7+ctrl,RPE1,38,28,11485
hepg2,USP8+ctrl,RPE1,45,30,11485
hepg2,USPL1+ctrl,RPE1,36,23,11485
hepg2,UTP20+ctrl,RPE1,31,25,11485
hepg2,UTP23+ctrl,RPE1,48,33,11485
hepg2,UXT+ctrl,RPE1,62,33,11485
hepg2,VCP+ctrl,RPE1,16,15,11485
hepg2,VHL+ctrl,RPE1,61,37,11485
hepg2,VPS13D+ctrl,RPE1,94,47,11485
hepg2,VPS18+ctrl,RPE1,78,43,11485
hepg2,VPS25+ctrl,RPE1,101,47,11485
hepg2,VPS33A+ctrl,RPE1,64,36,11485
hepg2,VPS41+ctrl,RPE1,246,56,11485
hepg2,VPS54+ctrl,RPE1,230,55,11485
hepg2,WAC+ctrl,RPE1,91,46,11485
hepg2,WARS+ctrl,RPE1,57,37,11485
hepg2,WBP11+ctrl,RPE1,109,47,11485
hepg2,WDHD1+ctrl,RPE1,40,30,11485
hepg2,WDR1+ctrl,RPE1,26,23,11485
hepg2,WDR12+ctrl,RPE1,41,29,11485
hepg2,WDR18+ctrl,RPE1,68,39,11485
hepg2,WDR24+ctrl,RPE1,44,30,11485
hepg2,WDR25+ctrl,RPE1,38,27,11485
hepg2,WDR26+ctrl,RPE1,46,28,11485
hepg2,WDR33+ctrl,RPE1,32,25,11485
hepg2,WDR4+ctrl,RPE1,140,53,11485
hepg2,WDR44+ctrl,RPE1,89,44,11485
hepg2,WDR61+ctrl,RPE1,59,33,11485
hepg2,WDTC1+ctrl,RPE1,70,40,11485
hepg2,WEE1+ctrl,RPE1,67,37,11485
hepg2,WNK1+ctrl,RPE1,97,47,11485
hepg2,WTAP+ctrl,RPE1,351,56,11485
hepg2,XPO5+ctrl,RPE1,162,51,11485
hepg2,XRCC5+ctrl,RPE1,54,32,11485
hepg2,XRN1+ctrl,RPE1,48,31,11485
hepg2,YARS+ctrl,RPE1,85,46,11485
hepg2,YBX3+ctrl,RPE1,48,34,11485
hepg2,YEATS2+ctrl,RPE1,69,39,11485
hepg2,YKT6+ctrl,RPE1,51,33,11485
hepg2,YPEL5+ctrl,RPE1,73,42,11485
hepg2,YTHDC1+ctrl,RPE1,184,52,11485
hepg2,YY1+ctrl,RPE1,62,40,11485
hepg2,ZBTB14+ctrl,RPE1,58,37,11485
hepg2,ZBTB17+ctrl,RPE1,282,56,11485
hepg2,ZBTB44+ctrl,RPE1,76,41,11485
hepg2,ZC3H13+ctrl,RPE1,102,46,11485
hepg2,ZC3H18+ctrl,RPE1,59,36,11485
hepg2,ZC3H3+ctrl,RPE1,102,46,11485
hepg2,ZC3H4+ctrl,RPE1,69,42,11485
hepg2,ZCRB1+ctrl,RPE1,75,39,11485
hepg2,ZDHHC7+ctrl,RPE1,388,56,11485
hepg2,ZFC3H1+ctrl,RPE1,83,41,11485
hepg2,ZMAT2+ctrl,RPE1,192,52,11485
hepg2,ZMAT5+ctrl,RPE1,50,36,11485
hepg2,ZNF236+ctrl,RPE1,101,46,11485
hepg2,ZNF292+ctrl,RPE1,129,49,11485
hepg2,ZNF559+ctrl,RPE1,57,38,11485
hepg2,ZNF574+ctrl,RPE1,154,53,11485
hepg2,ZNF718+ctrl,RPE1,400,56,11485
hepg2,ZNF720+ctrl,RPE1,66,40,11485
hepg2,ZNF787+ctrl,RPE1,34,27,11485
hepg2,ZNF84+ctrl,RPE1,63,37,11485
hepg2,ZNHIT1+ctrl,RPE1,34,27,11485
hepg2,ZNHIT2+ctrl,RPE1,79,43,11485
hepg2,ZNHIT3+ctrl,RPE1,75,43,11485
hepg2,ZRSR2+ctrl,RPE1,216,55,11485
hepg2,ZWINT+ctrl,RPE1,49,36,11485
hepg2,AAMP+ctrl,jurkat,39,28,12013
hepg2,AARS+ctrl,jurkat,54,35,12013
hepg2,ABCB10+ctrl,jurkat,87,42,12013
hepg2,ABCE1+ctrl,jurkat,41,27,12013
hepg2,ABCF1+ctrl,jurkat,93,45,12013
hepg2,ABT1+ctrl,jurkat,152,51,12013
hepg2,ACD+ctrl,jurkat,39,29,12013
hepg2,ACTB+ctrl,jurkat,128,48,12013
hepg2,ACTR10+ctrl,jurkat,72,40,12013
hepg2,ACTR6+ctrl,jurkat,100,46,12013
hepg2,ADNP2+ctrl,jurkat,60,36,12013
hepg2,AFG3L2+ctrl,jurkat,103,50,12013
hepg2,AHCTF1+ctrl,jurkat,23,18,12013
hepg2,AKIRIN2+ctrl,jurkat,63,38,12013
hepg2,ALDOA+ctrl,jurkat,75,44,12013
hepg2,ALG13+ctrl,jurkat,98,45,12013
hepg2,ANAPC1+ctrl,jurkat,25,21,12013
hepg2,ANAPC10+ctrl,jurkat,43,33,12013
hepg2,ANKRD39+ctrl,jurkat,36,27,12013
hepg2,ANLN+ctrl,jurkat,52,31,12013
hepg2,AP2A1+ctrl,jurkat,59,34,12013
hepg2,AP2S1+ctrl,jurkat,23,19,12013
hepg2,ARGLU1+ctrl,jurkat,54,35,12013
hepg2,ARID5B+ctrl,jurkat,131,48,12013
hepg2,ARL2+ctrl,jurkat,39,26,12013
hepg2,ARL6IP6+ctrl,jurkat,59,31,12013
hepg2,ASCC3+ctrl,jurkat,99,46,12013
hepg2,ATF4+ctrl,jurkat,41,26,12013
hepg2,ATIC+ctrl,jurkat,32,26,12013
hepg2,ATL2+ctrl,jurkat,63,37,12013
hepg2,ATP11B+ctrl,jurkat,184,51,12013
hepg2,ATP2A2+ctrl,jurkat,124,49,12013
hepg2,ATP5F1B+ctrl,jurkat,63,38,12013
hepg2,ATP5MD+ctrl,jurkat,36,25,12013
hepg2,ATP5ME+ctrl,jurkat,120,47,12013
hepg2,ATP5MF+ctrl,jurkat,214,50,12013
hepg2,ATP5PD+ctrl,jurkat,142,51,12013
hepg2,ATP6V0B+ctrl,jurkat,27,21,12013
hepg2,ATP6V0D1+ctrl,jurkat,43,31,12013
hepg2,ATP6V1A+ctrl,jurkat,26,21,12013
hepg2,ATP6V1D+ctrl,jurkat,54,29,12013
hepg2,ATP6V1F+ctrl,jurkat,28,21,12013
hepg2,ATP6V1G1+ctrl,jurkat,67,41,12013
hepg2,ATR+ctrl,jurkat,119,51,12013
hepg2,ATRIP+ctrl,jurkat,52,37,12013
hepg2,AURKAIP1+ctrl,jurkat,84,49,12013
hepg2,BANF1+ctrl,jurkat,31,23,12013
hepg2,BCS1L+ctrl,jurkat,78,39,12013
hepg2,BDP1+ctrl,jurkat,52,31,12013
hepg2,BET1+ctrl,jurkat,82,41,12013
hepg2,BMP2K+ctrl,jurkat,37,26,12013
hepg2,BNIP1+ctrl,jurkat,109,47,12013
hepg2,BOD1L1+ctrl,jurkat,47,35,12013
hepg2,BRCA1+ctrl,jurkat,130,48,12013
hepg2,BRD8+ctrl,jurkat,53,36,12013
hepg2,BRF1+ctrl,jurkat,95,46,12013
hepg2,BRF2+ctrl,jurkat,57,40,12013
hepg2,BRIX1+ctrl,jurkat,126,49,12013
hepg2,BUB1B+ctrl,jurkat,42,26,12013
hepg2,BUB3+ctrl,jurkat,21,17,12013
hepg2,BUD23+ctrl,jurkat,31,22,12013
hepg2,BYSL+ctrl,jurkat,100,45,12013
hepg2,C5orf30+ctrl,jurkat,93,44,12013
hepg2,CABIN1+ctrl,jurkat,136,51,12013
hepg2,CALR+ctrl,jurkat,68,39,12013
hepg2,CARF+ctrl,jurkat,75,43,12013
hepg2,CARS+ctrl,jurkat,62,41,12013
hepg2,CASC3+ctrl,jurkat,54,36,12013
hepg2,CAST+ctrl,jurkat,88,49,12013
hepg2,CCAR1+ctrl,jurkat,65,36,12013
hepg2,CCDC115+ctrl,jurkat,97,46,12013
hepg2,CCDC59+ctrl,jurkat,187,53,12013
hepg2,CCDC6+ctrl,jurkat,783,55,12013
hepg2,CCDC84+ctrl,jurkat,55,35,12013
hepg2,CCNH+ctrl,jurkat,216,51,12013
hepg2,CCNL1+ctrl,jurkat,67,40,12013
hepg2,CCP110+ctrl,jurkat,42,29,12013
hepg2,CCT4+ctrl,jurkat,46,31,12013
hepg2,CCT7+ctrl,jurkat,31,25,12013
hepg2,CD3EAP+ctrl,jurkat,170,49,12013
hepg2,CDC123+ctrl,jurkat,39,28,12013
hepg2,CDC5L+ctrl,jurkat,21,20,12013
hepg2,CDC73+ctrl,jurkat,22,19,12013
hepg2,CDK12+ctrl,jurkat,32,23,12013
hepg2,CENPK+ctrl,jurkat,27,21,12013
hepg2,CENPN+ctrl,jurkat,42,30,12013
hepg2,CENPP+ctrl,jurkat,75,41,12013
hepg2,CEP152+ctrl,jurkat,47,30,12013
hepg2,CEP192+ctrl,jurkat,29,24,12013
hepg2,CEP85+ctrl,jurkat,45,32,12013
hepg2,CHCHD1+ctrl,jurkat,56,35,12013
hepg2,CHCHD3+ctrl,jurkat,68,41,12013
hepg2,CHCHD4+ctrl,jurkat,158,49,12013
hepg2,CHD4+ctrl,jurkat,69,39,12013
hepg2,CHEK1+ctrl,jurkat,21,20,12013
hepg2,CHMP1A+ctrl,jurkat,40,28,12013
hepg2,CHMP2A+ctrl,jurkat,21,18,12013
hepg2,CHMP4B+ctrl,jurkat,69,39,12013
hepg2,CHMP5+ctrl,jurkat,66,38,12013
hepg2,CHTF18+ctrl,jurkat,144,53,12013
hepg2,CIAO1+ctrl,jurkat,123,46,12013
hepg2,CINP+ctrl,jurkat,61,35,12013
hepg2,CLCC1+ctrl,jurkat,58,34,12013
hepg2,CLNS1A+ctrl,jurkat,56,33,12013
hepg2,CLOCK+ctrl,jurkat,424,55,12013
hepg2,CLP1+ctrl,jurkat,25,19,12013
hepg2,CLPB+ctrl,jurkat,82,41,12013
hepg2,CMTR1+ctrl,jurkat,86,44,12013
hepg2,CNOT10+ctrl,jurkat,91,48,12013
hepg2,CNOT11+ctrl,jurkat,87,40,12013
hepg2,CNOT2+ctrl,jurkat,151,54,12013
hepg2,CNOT3+ctrl,jurkat,154,53,12013
hepg2,CNOT9+ctrl,jurkat,28,22,12013
hepg2,COA5+ctrl,jurkat,92,43,12013
hepg2,COASY+ctrl,jurkat,88,48,12013
hepg2,COG1+ctrl,jurkat,118,51,12013
hepg2,COG4+ctrl,jurkat,56,28,12013
hepg2,COMTD1+ctrl,jurkat,88,40,12013
hepg2,COPE+ctrl,jurkat,64,38,12013
hepg2,COPS2+ctrl,jurkat,55,32,12013
hepg2,COPS4+ctrl,jurkat,73,43,12013
hepg2,COQ2+ctrl,jurkat,141,47,12013
hepg2,COQ4+ctrl,jurkat,79,41,12013
hepg2,COQ5+ctrl,jurkat,60,38,12013
hepg2,COTL1+ctrl,jurkat,94,44,12013
hepg2,COX10+ctrl,jurkat,143,51,12013
hepg2,COX11+ctrl,jurkat,242,54,12013
hepg2,COX17+ctrl,jurkat,71,38,12013
hepg2,COX5A+ctrl,jurkat,145,50,12013
hepg2,COX7B+ctrl,jurkat,46,27,12013
hepg2,COX7C+ctrl,jurkat,105,43,12013
hepg2,CPOX+ctrl,jurkat,38,31,12013
hepg2,CPSF1+ctrl,jurkat,121,48,12013
hepg2,CPSF2+ctrl,jurkat,28,22,12013
hepg2,CPSF3+ctrl,jurkat,337,55,12013
hepg2,CPSF4+ctrl,jurkat,108,48,12013
hepg2,CPSF6+ctrl,jurkat,47,34,12013
hepg2,CRCP+ctrl,jurkat,43,28,12013
